Date,Tweet,User,Keyword
08/15/2021,My brother writershubham has written his first lyrics and guess what it has been published on YouTube as a music video The song displays Indias struggle amp fight against the Pandemic Go watch it The words are deep,BijoySarkar,COVID
08/15/2021,Dont forgot to cover your mouth and nose with mask it is also a part of partiotism in this pandemichappyindependencedayJaiHind,vijayjangili1,COVID
08/15/2021,newsausaf101 Yes India invested a lot in Afghanistan And will definitely help other Nations also in future too Even your countrys buyed covid vaccines from india,mr_sn_gt_,COVID
08/14/2021,India will celebrate its 75th Independence Day on August 15 2021 And while we all are adjusting to live in the new normal due to the Covid pandemic it wouldnt dampen our spirit of honouring our great freedom fighters and love for our country,hxn_moon,COVID
08/14/2021,BLACK DAY Partition day quotes EXO ElonMusk Taliban Pakistan PakistanIndependenceDay DaSangaAzadiDa FreeBritney COVID19 FPL PMOIndia thebetterindia BBCWorld timesofindia rashtrapatibhvn News18India YouTubeIndia bollywoodlife THR BJP4Delhi Twitter,sushant___raj,COVID
08/14/2021,In a covid environment doctors are making a huge contribution to the country and society We are doctors who work day and night for the people regardless of themselves After seeing you we are proud that there are so many talented doctors in our countrymemercaa,OfficialAkshay7,COVID
08/14/2021,Thankyou District Administration DcSouthandaman for felicitated our Mahasagar Fisheries Cooperative Society Ltdthe exemplary contribution in the fight against Covid 19 PendimicIn the Presence of Shri SuneelAnchipaka DC SA Shri harikallikkat ji SDM SA 12,SU_MaheswarRao,COVID
08/14/2021,Alexa how do we say we are fuced in COVID,erutight,COVID
08/14/2021,Every contribution counts Find out how you can also help these organisations fight COVID19 in India COVID19Covid19COVID19VaccinationCovid19IndiaHelp,SPACIFY18,COVID
08/13/2021,Had quick darshan of Sri Srisaila Mallikarjuna Swamy and Bhramaramba MathaOffered prayers seeking their blessings for Corona free world,Balacha85337339,corona
08/12/2021,Did you know that the pandemic has made companies realise the importance of skilling up and the LearningandDevelopment industry has seen its demand rise by 14 Check out our website and skill yourself up too,blend_global,corona
08/12/2021,Sachchaiyehai asmitabee With due respect you are wrong Switched to business only in 2019 because biz loan to ordinary person is now far easier Created 32 new jobs MSME are creating new jobs not GovtSadly with Covid biz nosedived amp now have only 6 employees Economy should soon revive,punamnanda,COVID
08/12/2021,krshnkapoor The lack of buildup to the crack is what looks promising any major selloff requires a distribution wherein the institutions sell to retail Almost all corrections in Nifty other than the Covid fall have had atleast 1530 days of distribution,erutight,COVID
08/11/2021,Present pandemic had proved preventive oral healthcare is the way forwardI made it easy and simpler for you and your family Register at just Rs199mon and get all the benefitsFor details contact me at,VitalTooth_,COVID
08/11/2021,Webinar on outlook for poultry sector BusinessLine PostPandemic Outlook for the Poultry Sector organised by Godrej Agrovet GodrejAgrovet August 12th businesslineIMCIndia Chicken Poultry Farming India businessline,maheshcafe,COVID
08/11/2021,Worlds largest deadly virus is not Covid19 its Pakistan Pakistan is the Homeland of TerrorismPakistanterroristcountrySanctionPakistan EndProxyWarInAfghanistan,mr_sn_gt_,COVID
08/11/2021,narendramodi PMOIndia FollowCII Startups India has 60 Unicorns amp 21 new within COVID19Investors amp Startups are having a RecordListing in IndiaReforms have been not so easyPrivatization being invited for Strategic amp NonStrategic sectors businessline Mining Space,maheshcafe,COVID
08/10/2021,I got my covid 19 vaccine today,Santosh36066132,COVID
08/10/2021,Indias COVID19 vaccination coverage crossed the landmark of 50 crores Cumulatively 508664759 vaccine doses have been administered till yesterday IndiaFightsCorona LargestVaccineDrive India COVIDVaccination,mr_sn_gt_,corona
08/09/2021,ndtv Mar goli Covid Religion counts,jayantakrdas,COVID
08/09/2021,I miss my family the most as its been 2 years since I met them because of the Covid pandemic But I am planning a surprise for my wife soonFull Story gtgt securityguard responsibility COVID19 family hope love Journey smile dailymotivation,HumansofHyd,COVID
08/08/2021,Pseudo feminism alarming at a higher rate than the variants of corona virus,ovaisayings,corona
08/08/2021,Gave 1st Priority To Poor From Day One PM Shri narendramodi jiOn COVID19 Strategy,ChitnisArchana,COVID
08/08/2021,Beautiful young people are accidents of nature but beautiful senior people are work of art happyseniorcitizendayseniorcitizen seniorliving seniorcare elderly elderlycare covid seniors retirement seniorcitizens seniorhealth eldercare senior health seniorlife,rsdigitalpracha,COVID
08/07/2021,Even local people in the village wont help or share any food because of fear but you a complete stranger have come and cared for us Rani IndiaThank you for supporting our Covid19 efforts in India so people like Rani can experience the love and compassion of Christ,sendrelief,COVID
08/07/2021,With over 50 crore COVIDVaccines administered so far India is going strong in its fight against COVID19 but this fight isnt over yet so dont forget to take COVID precautionsLargestVaccineDriveCOVIDVaccine IndiaFightsCOVID19,iYashAnilkumar,COVID
08/07/2021,PMOIndia PMGKAY Pradhan Mantri Garib Kalyan Anna Yojana Prime Ministers Food Security Scheme for the Poor is a food security welfare scheme announced by the Government of India in March 2020 during the COVID19 pandemic in India,pkstweetzz,COVID
08/06/2021,Sir with manypeople without masksin theOld City children senior citizens are wary of a surge in COVID19caseDont be Educate FullPlz wear Mask and Stay SafeMaskUpIndia Up India CPHydCity TelanganaHealth TelanganaCOPs hydcitypolice covid19thirdwave,Dave60Hardik,COVID
08/06/2021,Have trouble with your Oral health issues during the pandemic but not sure how to get to the clinic August month 1100 AM ET Register,VitalTooth_,COVID
08/06/2021,narendramodi 50 crore vaccine doses administeredA milestone under the leadership of PM Shri narendramodi ji as the worlds largest freevaccination drive touches the 50 crore mark My heartfelt thanks to all Indians and Covid Warriors for making this possibleSabkoVaccineMuftVaccine,govtofficals,COVID
08/06/2021,lokeshsharma Covid still remains a threat amp it depends very much on each individual how we protect ourselvesStaySafe ByTeam lokeshsharma,VikasGauravINC,COVID
08/06/2021,Always wear a mask Ok Google kaira COVID,ms_creationsx,COVID
08/06/2021,Lets do thisAmongst the people who are vaccinated how many people have actually taken Free COVID19 Vaccine COVID19 freevaccine coronavirus VaccinationScam COVID poll,navelnazareth,corona
08/06/2021,A Barbie doll is modelled after Dame Sarah Gilbert who cocreated the AstraZeneca vaccine She is one of the 6 COVID19 frontline warriors Mattel has honoured Gilbert hopes that these dolls inspire children to take up a career in sciencezotalabs zedprime Trending,Zedprime4,COVID
08/06/2021,SonuSood I lost my job amp my mother due to COVIDSuffered a lotI want to open a shopBut Banks werent giving loan,Manibabumaddela,COVID
08/05/2021,Third Wave of Covid19 is going to be here soon asadowaisi amp KTRTRS Need to prepare accordingly amp implement preventive measures like Night Curfew amp Restriction of Public Gatherings Marriages amp Functions as well as accelerate d Vaccination drive,faheemkhan086,COVID
08/05/2021,Every state in India has got their own standard operating procudures in place for the present pandemicIt is essential to know the SOPs prior entering the stateFor healthcare travel facilitation contact me at,VitalTooth_,COVID
08/04/2021,The biggest epidemic that corona will leave us with is a million kids with power of smartphones with them Even twitter has been taken over,SunnyThomasChe1,corona
08/04/2021,Before Corona International Art FairAn actor who has a great passion for culture and is sincereRepostedkartvillageJCWLoveIndiaIndianFansArkjichangwookindia jichangwook jichangwookfans fangirl kpop koreanactor kdrama wookie oppa jcw koreandrama,IndianFansArk,corona
08/03/2021,Sneeze Dark Times 2020Use tissue or mask while sneezing using of elbow is also advised while sneezing so you may lower the risk of infecting othersCovidIsNotOver COVID19 covidkerala MaskUp corona darktimes2020,iravikoranga,corona
08/03/2021,DrAtultrivedi isenticing StarHealthIns MoHFWINDIA rajeshtope11 jagograhakjago Im facing very bad experience with Star Health Pehle yeh log aisa nahi thaCovid wave se shayad nayya doob gaya inka,PrasadGhanwat24,COVID
08/03/2021,lokeshsharma Keep following COVID protocolsBY TEAM lokeshsharmaStaySafeStayHealthyWearAMaskWashYourHandsGetVaccinated INCRajasthan RajCMO ashokgehlot51 RajGovOfficial,VikasGauravINC,COVID
08/03/2021,After completing the stipulated time after recovering from the global pandemic corona virus infection CM Yogi Adityanath also took the second dose of corona vaccine on Monday UPLeadsVaccineDrivemyogiadityanath myogioffice BJP4UP,therahulojha112,corona
08/03/2021,UPLeadsVaccineDriveMaking and Breaking Records in the fight against COVID19 is what Yogi jis Govt has been doingUPLeadsVaccineDrivemyogiadityanath myogioffice BJP4UP,therahulojha112,COVID
08/03/2021,Hey united thanks for donating a humanitarian flight to India via AirlinkFlight so I could volunteer to document Covid relief efforts to end child labor for projecthopeorg and ChildFund Could you help fly me home Check out this work you sponsored Thank you,jamesbuck,COVID
08/03/2021,Its a matter of Concern that in some states the COVID19 cases increasing 3 aajtak ABPNews rjraunac drharshvardhan PMOIndia myogioffice HimanchalT,amijaiss,COVID
08/03/2021,HarGharAnnHelping the poor tide over pandemicYogiDevnath2 beingarun28,Rahul_SharmaBJP,COVID
08/02/2021,KTRTRS Release actual covid deaths atleast now We want to know,VenkateshGattu2,COVID
08/01/2021,See thats how you remind someone you love to get vaccinated pvr pvrcinemas aashiqui2 shraddhakapoor adityaroykapur romance bollywoodromance shraddhakapooredit adityaroykapuredits bollywoodedits ashiqui getjabbed vaccination covid19 sputnik covaxin,_PVRCinemas,COVID
08/01/2021,India is the best performing in this list Thank you PM narendramodi ji amp FM nsitharaman for driving us out of the Pandemic situation,SU_MaheswarRao,COVID
08/01/2021,I am scheduling a QampA to discuss all kinds of OralHealth issues Theme Oral Health in the Era of PandemicHost DrVikas Consultant in Oral Medicine amp RadiologyTo register or just post your question use RT,VitalTooth_,COVID
07/31/2021,emikoko896 K8eP3 I just want this Covid thing to end Cant take it anymore,Tinaofficial24,COVID
07/31/2021,emikoko896 K8eP3 Recently we did experience Covid wave 2 and the new variant Delta and wave 3 will be welcomed very soon as per the reports so all my plans got postponed,Tinaofficial24,COVID
07/31/2021,emikoko896 K8eP3 Very soon and I want to meet you too since we are friends now I would have met Katie but this Covid ruined everything I would have been there in the USA by now if things were normal,Tinaofficial24,COVID
